product_id,quantity,wholesale_cost,sale_price,supplier_id
90QFRMOCIHLB,7366,437.48,682.91,EIAPSBUM
DP1X496AAN52,5711,412.84,685.73,SXEDLYPA
0KD3F9A044IP,7335,390.12,637.07,UMIGMZRV
9YVYK3I08LJL,441,42.9,63.23,JFRFZLXG
H0UNCNWN1RTW,4920,452.82,701.87,SLVUJJVM
JAVMS0EF0LQK,769,38.22,54.46,UQAIHIOI
Q8RBBBB5B34P,6754,360.22,516.56,DLDNHXON
69XHZEUFXLNP,7400,398.08,463.37,ZHSGPGCE
1LCIY940Z4ZE,3351,412.84,720.82,PUPXILQT
M3UTM89IJ7VL,1971,105.8,132.57,PUAAQYKI
HHUUMH1QK1M7,3762,414.2,686.74,EGEDGYQE
CWELO3CWIWK9,5482,392.76,620.17,UXQLDNBC
CSJTOM0F7EMZ,5269,436.09,552.96,ZLYACVMT
IZONO5R14FYL,7087,365.35,446.82,EIAPSBUM
20ZZCYOLU9CH,5010,355.12,593.05,GYCRCIZD
VGY3TZ23RQ0I,2285,135.08,241.52,JFRFZLXG
XMBK39UEYAOP,2273,140.24,167.73,HDPBFCUI
QYUUWHMK18S2,6497,451.42,675.78,UPJEDILP
LO4QPOB1B20E,5436,451.42,832.87,VYGATPNP
WI4YO1C4X0N0,7622,391.44,638.44,UMIGMZRV
1ULFQ5QC8FCR,4340,378.3,525.84,ZHSGPGCE
K3D2LZOQ9YRB,2086,119.26,157.9,PIOYEFFR
WV51AS13SX4V,441,35.71,48.71,UMIGMZRV
YYOY7VXM27Q2,2073,114.44,195.01,UMIGMZRV
CIAA3M2APW21,115,3.43,6.33,TKLCRQAQ
C1GW8PKCML1U,2327,129.16,161.58,ZHSGPGCE
ZC01HMD401UZ,5521,418.27,556.72,PUPXILQT
P1HSBSQ992X1,3396,419.63,546.36,DUVESCUP
2J42VBUO0ASX,2260,138.51,195.16,NJVSHSAQ
LHINKH0Z9XKS,3432,390.12,642.92,COURESFM
BGVYRJ7FASWK,3515,387.48,613.38,NJVSHSAQ
XXXZ20SDAZWY,780,41.31,67.79,YJFOCKUP
HK03NDGKQNHO,743,41.31,57.05,UIBJMQJU
13FUCMZPMD8I,4126,427.83,608.8,GAHBTDEC
1X0UBM41RL61,1904,135.08,196.14,UMIGMZRV
L01NNYSQGNI5,3832,361.5,632.26,IRXVIIXD
7UROC6FKYAPU,4968,457.04,716.64,RRHKWHUG
3WCXBMVK9MM8,5309,370.51,430.53,QOODUKSF
O8BKCZ4W54MT,6350,419.63,482.99,SXEDLYPA
0X87PFRFQ002,4845,384.85,515.31,DLDNHXON
GYT1050IH959,6674,431.95,592.64,JFRFZLXG
X3UEGBXVWIAF,7556,386.16,565.34,MGOWPCPA
1CCQYB21LT5P,654,36.21,65.79,UXQLDNBC
DL7QVCJSFG6K,3814,379.61,693.17,VRPUFLOH
NJI2Y5LLQZBK,1333,105.03,153.76,CMLLTKBT
6PYI9CMFA18G,4549,444.43,537.32,PUAAQYKI
AVRHX579C2SQ,3202,382.22,472.42,UIBJMQJU
G9XRF7Z1VDQV,3000,377.0,526.29,TKOBOHXZ
9YVHYCE03KXP,5829,382.22,689.52,YJFOCKUP
P609QEMHIK1J,5224,443.03,637.52,JFRFZLXG
QVK3W6J53QA4,7424,382.22,600.09,PUAAQYKI
MYEWNCO44DCW,560,34.73,47.86,JIBXLYVJ
V8XIDX7MIG2X,346,11.45,20.35,JPNKOVEY
S8EAJBOY5SPX,7455,395.42,434.96,UIBJMQJU
8SP8BIJJN2GN,5380,418.27,513.22,ZLYACVMT
DL3Y0ZQF3VO7,633,41.84,78.74,SLVUJJVM
23E5PT3B15S8,358,7.73,9.15,COURESFM
SVBQ9940V3Y1,3794,386.16,538.31,ZHSGPGCE
REWS4SASXIYR,5067,443.03,699.99,CMLLTKBT
X7UMV3AN724F,287,11.14,13.98,JIBXLYVJ
QDPK0TV966BN,2566,108.91,192.34,DUVESCUP
GO68KBB381YJ,4956,383.54,459.48,NPZGUNBG
ABLT060Q4EEI,7388,403.42,559.54,JIBXLYVJ
TRKX2JJPIQ5Y,324,10.54,18.9,NPZGUNBG
GX8EL2XC8487,2269,157.11,293.01,VSBPGANE
J68ZQ5XS8FHK,2672,112.85,204.48,RRHKWHUG
LZL74WS17CQQ,5576,425.09,764.74,PFUZXUBP
ZLRWNUIMP55Y,4610,425.09,607.45,SLVUJJVM
G9HTXROBAW1X,7600,427.83,610.51,HIFWYHGS
YODOR4KRD37S,6534,414.2,603.49,MGOWPCPA
G0T10EO834QC,865,43.43,73.61,JIBXLYVJ
CT38EL8AXB2J,1556,120.07,140.36,UPJEDILP
0L2UB4KLTLFU,4909,418.27,669.65,HRCTNANX
QO7YTCQDM0M0,4791,416.91,652.46,CPKTLQGA
K42BWTD93MU7,5663,444.43,642.2,ZLYACVMT
3JKLA7W6KQXC,4083,427.83,538.21,DUVESCUP
Q764DF025KXT,6941,415.55,569.72,GYCRCIZD
3G5NSEBE99CM,1008,47.24,78.23,PUPXILQT
JHR0G9PIPDNJ,2456,136.79,257.3,VRPUFLOH
WBH2X9RZ41QU,6954,410.14,615.62,CMLLTKBT
B76U38FQJ33N,7391,440.25,487.36,ZHSGPGCE
KUFLBV9RAQXZ,4375,422.35,484.01,UQAIHIOI
FVQNA3IZ6J33,3212,384.85,426.8,PIOYEFFR
5V3A60C5QA2O,6787,414.2,486.68,HDPBFCUI
05G1EBRYLSCP,1703,114.44,207.02,COURESFM
EX2MZO6JT6G3,5662,415.55,763.78,VSBPGANE
CGIZ2YHEUIO0,4517,441.64,724.29,GYCRCIZD
URIGPJB7709Z,7019,425.09,618.08,NPZGUNBG
LZZWBW0IAQBA,3959,422.35,570.17,TKLCRQAQ
40B68ZTM4U4Z,2906,110.48,172.9,UIBJMQJU
X68DX6JR8Q91,4003,340.01,386.59,JIBXLYVJ
AHZNZ8BQM3MP,3057,357.67,585.86,NJVSHSAQ
K53VWOPDANUI,263,10.24,13.8,NPZGUNBG
JLPGG5TM18IZ,2486,110.48,179.97,COURESFM
2F0CF2ELOT0G,2139,112.85,186.43,UPJEDILP
7RRJKEQ1ID0F,7438,459.87,507.24,TNGXLUXB
H0MG0CPXLQ7L,5435,394.09,645.52,PIOYEFFR
79JN8W9E0U8L,1487,108.13,202.64,DUVESCUP
AXLHYKI9TZM6,6992,357.67,625.92,YJFOCKUP
3O5OA8MWOZLH,1364,128.32,233.16,HRCTNANX
04BQXW9LFRSK,1044,33.76,61.65,HDPBFCUI
2BUMWZL7UZVE,5650,387.48,661.04,DUVESCUP
0TJOOEAAY5FC,3203,384.85,494.53,MGOWPCPA
TXHIJEA9GDOR,696,36.21,47.29,PFUZXUBP
V625BNDF5B00,7428,388.8,431.96,JFRFZLXG
HBEXV6GN0T16,3995,403.42,461.51,UIBJMQJU
PP3SG37W8XXF,2428,135.93,206.75,SLVUJJVM
HZ4ZKPOO9AIF,6715,403.42,754.4,UIBJMQJU
IK080DKTRSBZ,6886,355.12,577.07,PFUZXUBP
GR1DPV2F3O3S,691,40.79,69.63,UMIGMZRV
8XPOMIOEOZL1,2453,135.08,241.39,MGOWPCPA
UKZ4X4TIE0YA,1976,137.65,223.27,UPJEDILP
6DVOBFH82VY9,5473,452.82,755.3,UIBJMQJU
8EOUSMT9IXTF,3591,426.46,638.41,TNGXLUXB
UQWI1FUUZL98,4798,353.85,505.3,GAHBTDEC
KIDKBGBLGJ6O,4054,462.7,734.77,UIBJMQJU
QW8STSLFDM9S,1441,127.48,232.65,YJFOCKUP
NSOFHO8NAKFE,7377,400.75,450.84,CMLLTKBT
9NK0Y119M9LW,4289,422.35,587.49,PFUZXUBP
C01MYI87GF0A,5303,408.79,668.37,VRPUFLOH
A4ECXUOMQ1X7,1361,143.72,189.71,ZHSGPGCE
P2KWO0VH4YX6,3051,373.1,688.37,QOODUKSF
VIEYUWWULJ6D,3100,367.93,424.96,COURESFM
NOS8ZX9RA4E3,3352,378.3,526.59,EIAPSBUM
4SECSPIPNRB2,4374,427.83,622.92,UMIGMZRV
4YI9DUSG8AEV,4091,438.86,705.69,IRXVIIXD
7406GKE12LHS,7182,353.85,483.36,GYCRCIZD
DEUSLL2EX26H,590,45.59,55.07,CPKTLQGA
G9UHU6FT7OZA,357,13.7,23.89,NJVSHSAQ
3YIZ6A3FS5EO,6583,355.12,661.94,UMIGMZRV
GUKK83ZVP3NC,6026,466.96,541.67,JPNKOVEY
NLATPW903PTA,3969,400.75,680.47,GAHBTDEC
TN3DGHTL2W9O,1336,146.36,197.59,CPKTLQGA
VCEDU7AT5G4X,3587,394.09,641.58,SXEDLYPA
GX9NQOA6J98P,2316,135.08,248.41,JFRFZLXG
MNFVXBW7BOWS,6794,380.92,608.71,PIOYEFFR
6AUB0W1C92B1,6958,374.4,694.14,UMIGMZRV
Y7A4MSQLQ4XU,4113,388.8,622.47,NJVSHSAQ
Q6KVDZ46UOTO,1293,125.82,184.45,TKOBOHXZ
CNO2OTZVW4YR,4098,403.42,742.29,VYGATPNP
I72ANK70BCWA,3011,404.76,625.76,UQAIHIOI
QFFPMRD1LTSU,6911,374.4,592.3,DUVESCUP
5PH9A8TDRCQJ,7182,362.78,500.64,DLDNHXON
XBWUUHKLWKPZ,7384,357.67,452.09,NIIFSJPI
FCZPDVCSKMGY,4272,366.64,552.16,ZPVDSNTN
Q9EIFRQ90S8D,5248,377.0,548.91,SLVUJJVM
ZBRWZZRFDMVW,4634,367.93,682.14,CPKTLQGA
FP2IQJ43QQUX,638,41.84,53.51,GYCRCIZD
PHM212KATTRT,2097,129.99,193.3,ESTUSGVQ
LARO9JV3C9CB,2631,145.48,252.55,JFRFZLXG
GDD98880QCNG,1540,118.45,146.29,HDPBFCUI
89AZ45C9YRDY,302,12.72,18.66,GAHBTDEC
SFHVPACQOJ93,6885,391.44,641.18,YXEYYAUU
N6ML4T4SNKHB,6410,447.22,795.16,COURESFM
V86PG0A8DLM6,3366,431.95,603.87,YJFOCKUP
NBJKQ2D3XCS8,4835,384.85,641.16,SXEDLYPA
4P49L2S8W08W,930,29.08,41.21,PIOYEFFR
CLQ5HAALJKNO,4197,396.75,518.16,DLDNHXON
9DAGMWQRJ621,1457,113.64,169.32,IRXVIIXD
61B0GC1H2VS3,4010,403.42,603.11,EIAPSBUM
AO3YRI1L7ID9,6786,380.92,435.39,YJFOCKUP
8XH68MFRFJB1,5600,443.03,664.99,ZLYACVMT
25YXM92H9FHK,7559,383.54,454.49,QOODUKSF
ZAOGBGE1MJ09,2791,101.97,117.27,DUVESCUP
XTSGEXUR8A6D,1863,123.34,196.36,ZHSGPGCE
8RB7MM584I2Z,3956,416.91,538.65,YXEYYAUU
NFMITIAFWK0Z,1550,110.48,188.15,ESTUSGVQ
6OJIM39IUJCH,7122,412.84,723.71,JIBXLYVJ
PJGDS4RJW5OY,2271,100.46,173.59,NPZGUNBG
XIZEVUVJPDNJ,5941,384.85,434.11,CMLLTKBT
0LMHU2A72RU6,4938,465.54,674.57,HIFWYHGS
AYDVCVTM4VIH,6965,398.08,626.58,TKLCRQAQ
U0M3WAO1WTIU,5631,411.49,504.9,CMLLTKBT
0E6S8VD6ETW7,4736,447.22,591.67,RRHKWHUG
LFF49C3CSAR1,5081,400.75,663.24,PIOYEFFR
QU1KYPJMXYC2,6712,383.54,647.03,PUPXILQT
D3KFMENERC1E,3880,427.83,485.59,PFUZXUBP
2SR8P2YSWT8L,5786,441.64,698.67,HRCTNANX
NNCYD3TY7IQ6,3224,420.99,775.46,PUPXILQT
EXFEO9GNJ38Q,1368,124.99,169.74,NIIFSJPI
POCOV4ENRVI9,314,8.81,12.18,DLDNHXON
YLW4FXPSVUC5,4682,399.41,518.43,PUPXILQT
DTU4IGXIJE8E,522,34.25,44.29,PUAAQYKI
TGGSI2KRL132,2067,130.84,211.44,DLDNHXON
V4LGKU8KNXI7,4423,374.4,661.94,JPNKOVEY
QGKFDARW57IO,2113,120.89,180.85,YXEYYAUU
2VKAZZKKFLH0,4340,378.3,657.86,UXQLDNBC
JU4VC396HEZZ,5993,479.83,560.92,ZPVDSNTN
2F060BU8JDCE,1881,147.24,203.78,MGOWPCPA
L2S4L68N3F30,916,32.33,47.82,YXEYYAUU
3GLRWEZOJ73J,1859,124.17,167.01,QOODUKSF
XRPRTW12GL3N,6953,391.44,452.9,ZHSGPGCE
OXOR5ZE1LU90,6625,415.55,519.44,TNGXLUXB
UVZ4U5A61CT6,3793,406.1,611.18,NIIFSJPI
G77GVY17ZMA5,4246,378.3,524.7,HIFWYHGS
98RGT4W54BMO,1200,116.84,213.23,ZPVDSNTN
E3U5MH12SJ3T,1264,122.52,190.15,GYCRCIZD
NQHE6SG1NDO8,6857,395.42,613.3,UMIGMZRV
1W3UATEIDUUS,3499,351.32,513.98,UMIGMZRV
TEMDMU6C1Q18,4231,328.85,453.48,TKLCRQAQ
N8UZU59TR2BU,6183,394.09,530.45,TKLCRQAQ
39BTGVQEOREL,5981,386.16,486.56,DLDNHXON
M6UUTA0V0Q8Q,6530,404.76,715.62,UXQLDNBC
WF4ZA3ZH3KPD,6658,390.12,658.13,GAHBTDEC
12GJXRVKYL4Z,5734,433.33,616.2,NIIFSJPI
8004VPFBC9LI,5940,426.46,527.1,CMLLTKBT
48VZKLVXEJDE,200,10.84,11.95,UQAIHIOI
U8W34QPMJBC9,2634,128.32,179.39,IRXVIIXD
504Q8DCLEIYX,7053,400.75,619.16,ESTUSGVQ
XY0XXHMSVQOS,7427,429.2,706.46,ZPVDSNTN
559ZBHCYE8WT,3034,406.1,562.85,EIAPSBUM
8LKYF1Q4K75D,3579,387.48,576.57,HRCTNANX
9HFFU1XNYNJ0,3783,408.79,655.7,GYCRCIZD
KYE3Q70Q5A2G,3984,358.94,455.49,ZPVDSNTN
U2KODL6LJZZ2,1610,112.85,132.6,PFUZXUBP
PQA6JAKPB7XC,6912,445.82,510.02,VRPUFLOH
O3YLECEFKIU9,5412,388.8,727.83,GAHBTDEC
17JYVARRQG0D,779,32.33,37.6,JPNKOVEY
R3X0DNBYS771,4563,403.42,468.77,JFRFZLXG
WSEI18DFGG84,4747,403.42,631.35,RRHKWHUG
NIBXSLLZG2H9,3091,343.76,401.17,COURESFM
BSGB34F6XK9Y,125,3.62,5.81,UMIGMZRV
QD8FAWLNE4D5,5862,433.33,796.03,RRHKWHUG
IAOYAMINY7VE,2444,110.48,200.74,HRCTNANX
SDI28YDDSBVN,3199,425.09,772.81,CMLLTKBT
KH6STS9V9F9C,4662,396.75,587.19,UPJEDILP
DIOF5TCSNZU8,7498,406.1,532.4,VRPUFLOH
OKRKM8Y11MPH,5809,423.72,469.06,ESTUSGVQ
TC21AO7Z8I8P,1757,113.64,151.48,HRCTNANX
O5IA47VSPSTM,6415,378.3,459.63,DLDNHXON
P35DZHP4MGWJ,4217,444.43,545.76,ZLYACVMT
CZ6ESSC2V7Y0,3711,335.03,507.57,UIBJMQJU
URE4UGVLJTV7,3316,425.09,476.53,UPJEDILP
WWBY98KKOUD8,6470,408.79,729.28,EIAPSBUM
WWEBHITQFCU1,2131,157.11,214.3,PUPXILQT
U0TFTOSFBX6U,2589,119.26,185.33,PUAAQYKI
TECRH0FD4BVV,2766,141.98,221.2,UIBJMQJU
IBJLX1QE4OH1,3,0.5,0.6,PUPXILQT
4M7YQ1NLRKXB,1429,120.07,193.43,DUVESCUP
HWPKOHIWJOR7,2516,119.26,206.92,CPKTLQGA
D04AX9U6GMTR,1894,124.17,160.55,DLDNHXON
KZLG2YIYCS0A,5596,412.84,672.52,TKLCRQAQ
VNOBMD64CUOS,7258,441.64,640.38,UMIGMZRV
ZPGK81JYTDQA,2483,97.45,169.66,PUPXILQT
2W0GAH2T85VL,2483,128.32,226.36,GAHBTDEC
4IUEK35SY50G,4669,392.76,491.34,NIIFSJPI
7GAZWD7AHB5Q,1455,147.24,257.38,TNGXLUXB
EZULQODU5HRY,826,29.08,32.37,VSBPGANE
GDG5RXT0FNVN,6107,366.64,450.97,IRXVIIXD
9KHVCF50NLLC,1970,127.48,241.7,PFUZXUBP
PX25D0QTMZN8,2925,138.51,239.76,PUAAQYKI
7EP346HNYZ5M,7407,423.72,551.68,PUAAQYKI
WM4BS7DQBOY4,4020,485.6,857.57,SLVUJJVM
PAAGIFY0NESD,1846,108.91,162.93,DUVESCUP
HXE5P7BTFZWT,2040,121.7,188.88,SLVUJJVM
TXL8GMLK7LEO,5459,448.62,716.45,SXEDLYPA
VVYQG7WKXPAO,5150,340.01,608.28,ZHSGPGCE
ME3R6AJTQCWS,2168,113.64,143.87,NJVSHSAQ
YH4V8W0IJ5V3,3961,438.86,753.96,PUPXILQT
SI9CO6MP8BO4,275,14.03,18.07,UMIGMZRV
A0F6L1M3W1CA,2239,93.75,143.16,EGEDGYQE
IUUUJ672PZZZ,1493,129.16,161.45,UIBJMQJU
2DPQB2FX8CSR,7636,408.79,764.85,YXEYYAUU
CR2T05VW40HN,1116,98.95,180.68,PFUZXUBP
MB359KPQ5EAW,1779,118.45,147.47,HIFWYHGS
Q53ZSYOC5SCO,7044,356.4,406.3,ESTUSGVQ
PQ5ZAHRTHO5N,4750,374.4,437.67,UMIGMZRV
SEKA61VZEZVO,3593,423.72,549.14,UQAIHIOI
E72LICNK2FWO,2984,388.8,630.63,CPKTLQGA
9RY2M8I5BKZ9,2469,107.35,189.9,YJFOCKUP
JGSX0Q9PYJ6E,4252,375.7,436.94,PUPXILQT
BWJ7CCTQNR2C,422,37.21,47.81,SLVUJJVM
ANKX2ER51R6T,5547,400.75,629.58,NIIFSJPI
2N3ASSMENFY8,1211,125.82,219.3,UXQLDNBC
M5N7LFYV0BYJ,5554,388.8,584.76,TKLCRQAQ
BENLDPOEG66V,1753,125.82,215.28,NPZGUNBG
JOPXHM9F3D6K,3829,402.08,621.21,CMLLTKBT
YYMB64VPZ8T5,788,40.27,58.27,PFUZXUBP
U9C59YE09CHL,1881,133.37,209.12,GYCRCIZD
YGW4H7VYE7KA,6422,411.49,635.34,COURESFM
KVY45CYRYHRP,3548,360.22,560.86,UXQLDNBC
IYGB8BW3GPLD,6304,382.22,703.67,HIFWYHGS
B2K1MMUAVR1F,190,11.14,12.96,UXQLDNBC
N8PWYJA0MC3M,5541,382.22,550.4,GAHBTDEC
66NICTNO0KHX,4594,347.53,569.6,ZPVDSNTN
OUX3T2XPHZ6D,5635,386.16,715.55,VRPUFLOH
9JN2UJND6UN1,7022,383.54,500.52,RRHKWHUG
NRLJUG5D8E1W,7205,462.7,799.08,QOODUKSF
U0U0UE1ZGDEP,837,39.75,72.62,YJFOCKUP
IX5LKVORFU7U,6953,451.42,819.78,CMLLTKBT
7MFL7AU9A45J,1985,107.35,163.49,NJVSHSAQ
4NTDMVF5XGZ9,6011,375.7,495.55,GYCRCIZD
OM798M7YTEDN,3449,476.96,890.48,ESTUSGVQ
E5PSR5TLOVTG,5490,447.22,495.97,UQAIHIOI
05OOC8LJ8DB6,2222,111.27,191.94,VYGATPNP
0NYA1N4EU97O,127,3.81,4.74,YJFOCKUP
VB2LNG3FL0BV,3214,374.4,499.08,ZHSGPGCE
KZCYXYRA6EFO,177,15.75,28.59,MGOWPCPA
4QT58D1K85OE,7268,419.63,621.05,RRHKWHUG
ETHH24MPF4I3,4103,387.48,612.99,VYGATPNP
93DNCZSL2OOS,6579,384.85,496.46,UIBJMQJU
6ARKJQNBUNZJ,7143,410.14,458.54,VRPUFLOH
6R7A6ME2PP6J,2488,127.48,182.17,ZHSGPGCE
CGJZF6AGV5NM,1652,124.99,209.11,COURESFM
8723EALZ6IV8,6247,396.75,649.08,JFRFZLXG
V0CIA3R9UO1G,4997,347.53,545.62,GAHBTDEC
ZFOO1VSUXUTY,3667,387.48,437.08,IRXVIIXD
XBPXKRYC01PB,3929,451.42,610.32,IRXVIIXD
5HZYF9JFFMSK,2504,98.95,158.81,UQAIHIOI
SSOMDBAEKLYF,4844,422.35,510.62,JFRFZLXG
LLNKT140CFIC,1650,117.64,145.64,COURESFM
SR4GG7GWPFXC,1604,123.34,137.03,DLDNHXON
4A4CRUJRYTE6,4522,507.49,586.15,ZLYACVMT
K2BY2JCO7R3K,5629,395.42,489.93,UPJEDILP
MUVT19AOJN6P,1760,120.89,215.55,DUVESCUP
686X540OGHA1,6210,387.48,715.68,HDPBFCUI
ZU9V67NTT5KX,4453,444.43,595.09,JFRFZLXG
TF2MQSDXR6L3,1624,135.93,213.95,CMLLTKBT
KF1GRGI0NVNI,6016,387.48,659.49,VRPUFLOH
R2AAKEE7VQM2,4140,450.02,787.54,HIFWYHGS
YHL7HY9QZLLH,4698,400.75,750.2,MGOWPCPA
3TBIEKUQ5JJV,4641,392.76,450.5,PIOYEFFR
LGT9DG75TQS0,5163,426.46,568.04,QOODUKSF
XNYNZMB12GQI,2248,108.13,202.64,ZHSGPGCE
4BZIX866V5QQ,5466,484.16,846.8,NPZGUNBG
IPD4F9Y6SR3Z,6914,394.09,742.47,ESTUSGVQ
FWWDQAZ5WHGH,2185,108.91,152.26,DUVESCUP
RZQIZSFMEYJU,59,3.06,5.46,HDPBFCUI
JYXRZ5SYK42Y,3527,450.02,776.73,PUPXILQT
XUUBF6WS4YK8,462,40.27,69.99,UPJEDILP
1EL3H9UW8SDO,6702,448.62,601.15,TNGXLUXB
C614YN04WVUN,6037,458.45,659.71,PIOYEFFR
1L3GXSBV8K42,2688,98.2,158.59,VSBPGANE
AMYR8HIWF836,2926,138.51,218.71,ESTUSGVQ
QP6EF2Y27W6T,2690,132.53,247.43,COURESFM
XXSONGXS0T1R,5774,379.61,608.51,ESTUSGVQ
NDRMT7QQNHI0,804,38.73,72.66,SXEDLYPA
596AYSLSNPGF,6026,370.51,617.64,VYGATPNP
IK0R6765BAR8,2650,135.08,209.78,JFRFZLXG
MXEVUNTLWHJG,1593,134.22,190.86,VYGATPNP
PN7TXUL0D9YJ,1090,46.14,62.43,JIBXLYVJ
EHWHSUSFIJSJ,6737,452.82,715.91,DUVESCUP
GUX3D1591F5F,2618,123.34,187.85,NJVSHSAQ
OK7JD57X32EL,4814,426.46,630.31,HDPBFCUI
PEMDORA7B9OK,3227,403.42,634.98,SXEDLYPA
7XO0ADRN3R5B,2864,131.68,146.3,TKOBOHXZ
BSYE32ZIAT1R,2245,101.97,123.38,JPNKOVEY
6YPI5T6CKSZB,6714,482.72,817.73,CMLLTKBT
EHZ8DNDY7KY1,5194,466.96,866.68,JIBXLYVJ
JX2XBOA67HYN,7356,410.14,525.8,HIFWYHGS
VE4DE5GMDTB5,7165,450.02,544.52,UIBJMQJU
4TXLML21GQQ3,5013,340.01,520.56,CMLLTKBT
BN21DX99P2PG,2754,145.48,212.84,VSBPGANE
7MSOP6Y97ECX,154,16.46,26.35,ZPVDSNTN
CMGS4VH8JGA3,1328,131.68,242.42,CPKTLQGA
ROKSM429KRMP,3689,386.16,471.12,UQAIHIOI
AFET1YAT3VPP,6426,371.8,665.89,COURESFM
LFIKVW7Z8ZN5,613,37.21,54.92,CPKTLQGA
Q6PH50CLPCF4,5494,386.16,717.49,RRHKWHUG
3VM1O46JM08Y,5393,373.1,699.19,YJFOCKUP
MYZLA1V6Z8YC,4794,361.5,498.51,SLVUJJVM
F99009J5AXQ7,6701,382.22,684.17,UXQLDNBC
0E87M3HM2JG9,3858,416.91,680.4,UXQLDNBC
LXUW5PY41XW6,3545,391.44,556.24,VSBPGANE
4EBC3Q3Q60LV,5144,365.35,459.61,HRCTNANX
CJN1GJN7KXPX,3796,358.94,579.33,PIOYEFFR
DM7GR3I78R9N,1701,139.37,153.86,NPZGUNBG
5GO8KAAVLMSA,5049,345.02,469.57,PUPXILQT
XAWLYKK18WRP,2783,116.84,139.97,PFUZXUBP
QIVO2NF671NT,1870,128.32,179.9,ZHSGPGCE
SSV4W48HOZB6,1593,114.44,146.83,GAHBTDEC
GH6UK0FYWSQY,2907,116.84,198.51,NIIFSJPI
SB80W1F7Z2DX,6534,431.95,748.14,ZHSGPGCE
75CDK7Q9EUIR,6875,423.72,598.29,EIAPSBUM
8ZWGMLE1MLN9,7497,433.33,720.19,ZPVDSNTN
79OWFR9QHB1Z,1972,108.13,138.41,GAHBTDEC
QEECIMX4AJFS,6180,360.22,406.33,DUVESCUP
OTBU2CZ4QMSH,4763,390.12,712.36,GAHBTDEC
UAJAJXZ72TNO,3841,448.62,749.2,UIBJMQJU
QM2BZR7HQSX3,18,0.15,0.25,UXQLDNBC
P5N6ULJYRVUO,4027,408.79,461.93,ESTUSGVQ
8Z7KYR6WF0OX,4993,394.09,500.1,ZPVDSNTN
CTXIQVUNJTEM,2405,124.17,178.43,RRHKWHUG
SNKKFE27M17O,2819,126.65,143.11,PUPXILQT
V2GM7W9JGNOA,983,43.43,62.45,UXQLDNBC
3A1RIFONNAMS,3451,445.82,526.07,NIIFSJPI
ITHU12L7GPZU,4528,438.86,629.76,ZLYACVMT
XOWQBQJUV9JQ,5203,396.75,480.46,EGEDGYQE
XRWSB0XLLS5P,3063,415.55,475.39,UPJEDILP
68UN0R51U4G8,3336,402.08,748.27,UMIGMZRV
ECCDL897QED7,7292,382.22,571.04,JIBXLYVJ
BWR0SVON245O,7449,431.95,685.94,PUAAQYKI
R6NZ1ZP87WMY,5160,415.55,525.26,NPZGUNBG
XNG4WDWJ21GQ,5428,408.79,566.99,PUAAQYKI
6P2QJZC29K7D,1862,128.32,170.54,JIBXLYVJ
PYV45VMBMLDA,3928,414.2,730.23,COURESFM
BJVS1AWW5QXQ,1103,105.03,136.43,JFRFZLXG
63GYCXOWLY8A,2805,124.99,190.36,JPNKOVEY
TMARP08NMXHK,949,36.71,48.6,UXQLDNBC
MCEQZ0SDVN8T,38,1.36,1.97,UPJEDILP
G0L3O0DUDAAR,3562,391.44,594.99,NIIFSJPI
RUMIUV33HNHD,1367,110.48,145.94,DUVESCUP
8NCOXYMBWVD2,6892,476.96,826.57,HRCTNANX
KG97FB0J0FHP,2846,108.13,194.85,TNGXLUXB
OXIDAV7QVWZK,4942,373.1,602.93,RRHKWHUG
QA580OY7FKVM,6023,353.85,441.96,JIBXLYVJ
7WLEUJUT672P,608,39.24,48.78,JIBXLYVJ
9RUDRXHB82M0,108,2.54,3.6,QOODUKSF
NCOKFS9ILWFY,3842,406.1,607.93,GAHBTDEC
U08W6JA5B9QC,3710,458.45,849.05,NIIFSJPI
S750WZNRF6DQ,3217,416.91,604.52,DLDNHXON
8A9TT2UQVY62,2376,124.99,198.36,EIAPSBUM
TOEZE9CCVR3W,3215,415.55,624.57,TKLCRQAQ
SHK23N1CPH3P,4606,411.49,648.92,PIOYEFFR
TJLQXFHVC7IH,5508,403.42,604.32,GAHBTDEC
7DV88LXR2CY5,6497,396.75,505.46,YXEYYAUU
833FD7JR1EYC,3880,362.78,503.54,HDPBFCUI
JH7MPV1WAZC5,5346,403.42,528.88,NPZGUNBG
948KXDZ3PR1B,5587,373.1,684.27,VYGATPNP
GCVBMVDCUMH0,7030,387.48,434.37,TKLCRQAQ
JWRE3ZOJT49L,6768,459.87,520.57,HDPBFCUI
V94FI25QWEZ3,6481,399.41,749.29,YJFOCKUP
HYV6I9HQNC51,719,30.46,42.4,EGEDGYQE
RZL1X20D66H6,1468,116.04,193.32,ESTUSGVQ
Q012PP6MDYFD,1822,102.74,193.97,VSBPGANE
D5DSBJ2WNIV9,6298,380.92,470.06,EIAPSBUM
RWM3Q6GN1SB7,5868,422.35,712.93,IRXVIIXD
5OQLTFK9L6AA,7534,353.85,434.88,COURESFM
83CP2OSXEPPF,6338,406.1,560.01,UXQLDNBC
2JZIHNI5ENQH,5299,384.85,598.44,ESTUSGVQ
38VHZWC6KNFG,944,40.79,67.22,UQAIHIOI
L4PSELB4761A,6381,419.63,755.75,SXEDLYPA
