idx,product_id,quantity,wholesale_cost,sale_price,supplier_id
27151,9YZXOSN0LGKB,7076,419.63,471.24,HRCTNANX
27152,HJM5JAO6PXKM,7471,365.35,466.92,UQAIHIOI
27153,EAW2XQCC9MXZ,1620,111.27,136.53,VRPUFLOH
27154,DMZZDZPFXL0M,2212,127.48,206.14,NIIFSJPI
27155,QFZSEGSMJVXK,5074,440.25,528.30,ZLYACVMT
27156,2TY56QROO7NF,5824,406.10,574.23,VYGATPNP
27157,8CJUE9XELF4S,871,42.90,58.82,EGEDGYQE
27158,6DT0501VMADM,250,13.04,15.71,DUVESCUP
27159,6MZFIJVN5BKZ,3418,357.67,441.36,UPJEDILP
27160,Y7HKG2731BCR,4936,452.82,782.47,GAHBTDEC
27161,GD71DMAROYN8,6270,414.20,760.89,SLVUJJVM
27162,6JFNZ8ONPS7A,6405,404.76,505.14,DLDNHXON
27163,L1VC0ITLTRDZ,3544,410.14,600.03,EGEDGYQE
27164,K0P09Z8EQCC7,7363,407.45,465.31,MGOWPCPA
27165,07H5RNCV9QM2,0,0.59,0.88,JFRFZLXG
27166,1ZM2CB48XRYG,3742,399.41,567.96,YXEYYAUU
27167,N0SR4GTUR4CO,861,34.73,54.01,PIOYEFFR
27168,60QYPRJZZF10,5341,430.58,556.31,ZLYACVMT
27169,7XZTRJ04F4X1,6523,468.38,767.21,EIAPSBUM
27170,HRNKJ5WD98RI,5963,422.35,533.85,JFRFZLXG
27171,P39U169FJH3W,6423,400.75,710.53,NIIFSJPI
27172,121ITXXS1V55,858,34.25,40.31,HDPBFCUI
27173,RXRN8ZN5R0LG,1022,39.75,70.60,EGEDGYQE
27174,8QSUJ3X0UC44,7103,419.63,526.22,UPJEDILP
27175,OFCYG4J70QIT,158,10.84,20.34,ESTUSGVQ
27176,Z54N3QHM7F0Z,2248,122.52,199.46,ZPVDSNTN
27177,10N40Q9NYNL8,4375,366.64,431.54,RRHKWHUG
27178,K4VV8IPUKAKM,4752,427.83,566.02,TNGXLUXB
27179,BBRS3KPDKRI4,2175,125.82,178.54,PIOYEFFR
27180,VKTQAGEF3KSU,2154,106.58,166.37,VRPUFLOH
27181,P577GMV1HHQA,1908,112.85,181.24,NJVSHSAQ
27182,HAKFL73GE6HY,2825,126.65,140.96,CMLLTKBT
27183,2MXZFNCPA65R,1679,125.82,233.40,ZLYACVMT
27184,5MV2PO1C4NCU,5306,383.54,533.12,UXQLDNBC
27185,Y9ASWG7GHOJC,5629,396.75,685.19,VSBPGANE
27186,OOR88WFR44LQ,4007,419.63,743.16,TKOBOHXZ
27187,YJYDC6QLGATK,3227,411.49,491.32,PUAAQYKI
27188,CIJ5BPKIBSMP,647,30.46,47.00,DLDNHXON
27189,O5USCNUE2UFR,371,8.81,16.62,HIFWYHGS
27190,SEURTTT4K4K0,2953,129.16,189.48,DUVESCUP
27191,TDKPV2ENCDMU,68,1.77,2.20,NJVSHSAQ
27192,0Q71KK3C8AFQ,4569,375.70,662.73,PUPXILQT
27193,TDKP0BLB4N1S,3871,390.12,433.03,JFRFZLXG
27194,M9ZI7LJX6XX0,7397,406.10,634.73,PUAAQYKI
27195,UPSNUV4F1OUT,360,10.54,16.99,DLDNHXON
27196,AIHDX9C69NFW,3947,333.79,404.89,TKOBOHXZ
27197,DDL4MVZQ6IUY,5496,412.84,566.83,SXEDLYPA
27198,O72442J95HOR,2250,109.69,198.21,VRPUFLOH
27199,IL5TW2PGSW9P,5925,403.42,473.21,MGOWPCPA
27200,JITCVO17DJFU,26,0.78,1.07,UXQLDNBC
27201,H0MIWSKNW4R8,2705,129.99,245.03,DLDNHXON
27202,CMZWMKD8290A,3440,436.09,698.18,QOODUKSF
27203,YF3HMC5P3ZDU,441,34.73,64.81,HIFWYHGS
27204,YB3P7D1QKAPV,7155,392.76,679.47,UMIGMZRV
27205,0VM7IXR99KYG,5746,452.82,762.10,JFRFZLXG
27206,NAHY5Y63AUSO,6703,335.03,375.23,PUPXILQT
27207,Y9PT481572SV,6365,357.67,440.65,JIBXLYVJ
27208,KPPFYANSG30J,483,30.00,34.41,ESTUSGVQ
27209,XJVKRKPHGGUV,4852,370.51,632.46,CMLLTKBT
27210,9988W4QXE5EC,1106,122.52,184.88,JIBXLYVJ
27211,KPUJM7LHT36T,3686,388.80,519.44,UPJEDILP
27212,8T2AWEMUWQW6,7451,382.22,725.07,ZHSGPGCE
27213,8IIW6UZVIKZP,7465,412.84,748.48,EGEDGYQE
27214,ZCFSB2Y1LYQX,937,43.43,82.34,HRCTNANX
27215,GPIG71V5KIEV,4992,387.48,433.98,SLVUJJVM
27216,L8JV1EHCP736,1878,123.34,162.56,TKOBOHXZ
27217,JB80CIFWP3U0,4027,408.79,695.76,HIFWYHGS
27218,W1QLPRMXXUSN,811,40.27,61.01,CMLLTKBT
27219,6WBNDSL4J5QT,3211,416.91,702.49,HIFWYHGS
27220,P75HEXI78S73,1226,125.82,141.55,RRHKWHUG
27221,0S88Z9PIOS89,3059,407.45,743.60,NPZGUNBG
27222,P30ZUET5L7VN,4421,370.51,520.94,TKLCRQAQ
27223,ZOZYFSID8OG9,5436,451.42,816.62,UXQLDNBC
27224,4V489XT0EVHG,7012,383.54,703.80,RRHKWHUG
27225,VQE1XG6RVR3I,6105,402.08,763.95,TKOBOHXZ
27226,LYG3T4NMWS4A,3618,388.80,704.89,NJVSHSAQ
27227,R2JAX00DSU5O,5012,384.85,648.86,DLDNHXON
27228,LG4AR16D59SQ,6055,407.45,595.69,IRXVIIXD
27229,LIB4U4EXMPE9,4859,351.32,629.21,VSBPGANE
27230,QQ1A3TMC9HW0,2110,124.17,229.96,IRXVIIXD
27231,HOHWPCXWWPKA,2932,125.82,234.15,UQAIHIOI
27232,2NP4H8J6JB3S,2040,127.48,194.53,ZLYACVMT
27233,AK5LBDNR0BKC,881,38.73,65.88,YXEYYAUU
27234,YCIUTIOSMYI7,1876,149.91,210.62,PIOYEFFR
27235,IK2X202NZ7IW,2081,136.79,152.11,PUAAQYKI
27236,75P3NF7XD4ZO,5653,406.10,542.55,CMLLTKBT
27237,VC9F0OIZ6B14,691,38.22,48.69,IRXVIIXD
27238,GKXUQD2KAO8M,4650,415.55,711.01,SLVUJJVM
27239,61S5NBDJ9PZ9,736,40.27,60.04,JFRFZLXG
27240,J9SI6AT0BQUH,7355,403.42,697.11,RRHKWHUG
27241,5P2TNH7DB4FF,7574,408.79,612.78,YXEYYAUU
27242,WNL64RY7L7CU,4407,355.12,525.22,NIIFSJPI
27243,ZL80FARND8YW,7044,370.51,658.77,NIIFSJPI
27244,7Z7P60PWTG7Q,6899,398.08,666.78,COURESFM
27245,XNDB5N1YT5WF,1436,120.07,152.73,DUVESCUP
27246,BW0B5WXW3I6B,5013,341.26,605.74,NPZGUNBG
27247,9GROQKPR63Q4,5789,426.46,501.09,VRPUFLOH
27248,156TKFO7AUZY,6000,410.14,523.75,PUPXILQT
27249,2H9GJPHLMNW4,6368,481.27,882.17,NPZGUNBG
27250,S12DA4C5WXOX,2876,101.21,136.73,TKOBOHXZ
27251,2RPOL1EXT96I,5830,399.41,694.17,SXEDLYPA
27252,1Y27UJQIUL3O,1275,141.11,267.97,CMLLTKBT
27253,5YSSH6O9BLLW,4341,430.58,509.81,UMIGMZRV
27254,VBKGBYG50RL4,1119,112.85,127.75,VSBPGANE
27255,7LMO2MRYVIFG,7568,444.43,661.76,TKOBOHXZ
27256,W4AQ5KNNEOSR,2397,120.89,206.36,GYCRCIZD
27257,0KR06IABS5F2,3935,323.94,416.59,UXQLDNBC
27258,CG88IPJSX2SD,7198,412.84,712.56,COURESFM
27259,5VEF4QT768CN,12,0.68,1.06,JFRFZLXG
27260,U0AVCWOLM3MM,5551,383.54,664.29,NIIFSJPI
27261,ITRXUSIR2NHY,5158,425.09,496.93,JFRFZLXG
27262,JYVSTA90PNUU,6714,373.10,518.98,QOODUKSF
27263,9ZDARTWUXIVC,2254,125.82,227.99,PUPXILQT
27264,TQNNB4RI30DI,1554,136.79,190.14,QOODUKSF
27265,2ZOC5GHDL55V,4330,411.49,612.30,DUVESCUP
27266,OEDZIFVBYV9L,6131,410.14,572.56,GAHBTDEC
27267,YWM947Z3RUVB,2018,101.21,119.02,EGEDGYQE
27268,QO1ZA8IMMASU,4354,420.99,734.21,TKOBOHXZ
27269,HQXP3VFDYATC,7195,387.48,651.74,JPNKOVEY
27270,JP7VGRAOCUPW,834,37.71,70.44,QOODUKSF
27271,NQ7RL74DSS48,3438,398.08,580.40,UXQLDNBC
27272,IYMM5XEZ6VTG,2461,127.48,164.58,QOODUKSF
27273,QVYLVM5MHVD7,3172,386.16,515.14,VRPUFLOH
27274,D9FCGEGJLMS7,6315,429.20,672.13,QOODUKSF
27275,2J8ETPW054UZ,1885,129.99,219.29,VYGATPNP
27276,N6Q2AYE0J6CI,6804,455.63,563.16,DUVESCUP
27277,5YXUNCVS6E9W,992,42.90,77.09,RRHKWHUG
27278,EDMC6T1A9F1V,1319,130.84,213.27,CPKTLQGA
27279,GRTCCYH1ZS7Z,6268,408.79,775.88,NPZGUNBG
27280,U9QRD8NJZPW6,5525,423.72,792.36,VYGATPNP
27281,NARHCSK6PLQM,7093,425.09,689.92,UIBJMQJU
27282,ABTY8Z5FNNBW,5349,454.23,574.60,SXEDLYPA
27283,P75DTWTK3G78,378,12.08,14.38,RRHKWHUG
27284,L5ZNSH9A4PGE,2489,114.44,180.70,YJFOCKUP
27285,JWV03Z30DJ85,7601,362.78,469.44,ZLYACVMT
27286,Q90CEKH01X5O,5299,445.82,717.32,JFRFZLXG
27287,5DJA5QXWPQAT,3858,445.82,627.71,CPKTLQGA
27288,UOLRW551UHX6,6389,407.45,709.78,HIFWYHGS
27289,ZOVQUQSQ9981,1626,106.58,131.20,ESTUSGVQ
27290,LD46GWTCXOJL,5426,440.25,657.73,DUVESCUP
27291,TK3N7RLOT5OY,7297,418.27,678.85,PIOYEFFR
27292,ADMTLRPJRJPX,4989,360.22,636.51,QOODUKSF
27293,BPHMNVYFZV1U,2001,134.22,239.58,COURESFM
27294,061LX9ZXBMJ0,6603,412.84,674.17,JIBXLYVJ
27295,N76XNATWSS26,5387,423.72,674.99,TKOBOHXZ
27296,8YJTHEQNH8XQ,3934,398.08,466.55,GYCRCIZD
27297,JIJOEE033DD0,2939,139.37,234.84,NJVSHSAQ
27298,6C1SGL7LQF9K,2337,131.68,151.17,PIOYEFFR
27299,0G7PB6QKLTOI,1518,135.08,250.71,EGEDGYQE
27300,0VQ3KR5J0YL6,5460,423.72,670.75,VSBPGANE
27301,VX5LF0Y5Z5I4,1945,136.79,175.78,YJFOCKUP
27302,YXZUBCR29SQC,2748,126.65,198.97,DUVESCUP
27303,OCHVVIOOLCPG,2397,125.82,232.89,VYGATPNP
27304,657GVJ6LGWFT,7655,400.75,673.66,IRXVIIXD
27305,UXM0YFMKHNDR,2015,140.24,160.29,PUPXILQT
27306,LEBQU8MZXOKG,6070,390.12,589.47,NIIFSJPI
27307,IFL1R26BADCX,3761,392.76,619.78,CMLLTKBT
27308,1N1ONMA80R7B,760,40.27,57.71,NIIFSJPI
27309,5O98WOKWEPF2,3915,408.79,545.73,RRHKWHUG
27310,9BSGE96QCSBU,274,11.14,16.94,SXEDLYPA
27311,8K2KMCY9152Q,4109,504.55,697.79,UQAIHIOI
27312,9BO9JHE8L5LI,4016,387.48,459.16,VRPUFLOH
27313,Z25G979OY357,6461,406.10,684.68,DLDNHXON
27314,70Q51H23XOXZ,565,44.51,84.57,IRXVIIXD
27315,LUDZYPWTG7FW,175,11.14,12.74,NPZGUNBG
27316,8L6R0NX95F4H,1905,166.30,290.53,TNGXLUXB
27317,JESM3OG40Y7J,2392,119.26,212.28,HRCTNANX
27318,1NITL6A45AGV,1318,130.84,151.91,NPZGUNBG
27319,SE5YPIWFKOA3,6002,464.12,872.08,PUAAQYKI
27320,XEEOG3K271VA,3914,423.72,583.46,EGEDGYQE
27321,YNSEO2XNZZI6,6741,394.09,447.69,TNGXLUXB
27322,QQ3M8QKAA4QQ,2744,110.48,152.79,COURESFM
27323,G7X7822V7IUL,761,52.33,85.87,UQAIHIOI
27324,S47M2PUXHPL4,2975,126.65,149.70,TKOBOHXZ
27325,ZZYJHYPMAKMA,4801,382.22,564.92,PIOYEFFR
27326,8MXD7HY0DOVN,7125,423.72,637.70,QOODUKSF
27327,HUATGIMVT2GW,6217,375.70,430.93,QOODUKSF
27328,5UAMQ6M0FHB5,5380,448.62,619.54,UQAIHIOI
27329,LVUYLNGAWTW0,4085,375.70,652.97,SLVUJJVM
27330,XOFEKNOZCAHN,1962,106.58,135.46,CMLLTKBT
27331,CYT6WL57LRIT,5982,375.70,432.06,IRXVIIXD
27332,V0R1ERXHQ0K6,3921,392.76,565.18,ZHSGPGCE
27333,VAKV47NQ23LL,2656,129.99,209.02,PUAAQYKI
27334,OR3KS7EN7P2G,65,4.63,8.68,PUAAQYKI
27335,D0ONA56QJR36,330,10.54,17.29,MGOWPCPA
27336,UBGJTY3HBBK3,6339,399.41,721.33,NPZGUNBG
27337,C6HY02AW4BA5,5564,475.53,803.65,UPJEDILP
27338,IVNJ1GXVP2RC,7012,437.48,800.15,SXEDLYPA
27339,EUNER5G12OHL,6520,454.23,574.15,QOODUKSF
27340,NAFZ3LX31WZG,3636,370.51,613.94,EIAPSBUM
27341,HXNHX6KLMO7S,6156,396.75,720.89,JFRFZLXG
27342,279F2T7CPHTV,7008,395.42,670.63,GYCRCIZD
27343,Y1WFJ3RYVSWJ,313,12.39,23.16,RRHKWHUG
27344,N3SRW61XJTEI,327,14.37,22.86,NJVSHSAQ
27345,QV4R7APDUDFR,4667,415.55,525.67,EIAPSBUM
27346,9YLOEZA4O08U,6992,390.12,658.13,VRPUFLOH
27347,LLRCUDRYWIDG,6710,380.92,645.66,PUAAQYKI
27348,MINAG6PG9U06,1696,108.91,146.27,UXQLDNBC
27349,WTVUAG00C34H,3915,431.95,781.83,NIIFSJPI
27350,GGKX5GM9PENV,6029,411.49,624.23,DLDNHXON
27351,S7NAOUOGYXDP,2272,113.64,159.21,PIOYEFFR
27352,090598IYCUSS,3409,375.70,699.93,PUPXILQT
27353,G2V2RUKCPADB,3699,416.91,757.53,TNGXLUXB
27354,HMSC6UNSIKNI,7260,373.10,498.46,HRCTNANX
27355,PYKC9OX6YVYE,1524,95.23,151.13,RRHKWHUG
27356,M2856XWN2JC7,5762,407.45,588.77,HDPBFCUI
27357,CY3SO0RV4EJA,4281,383.54,701.11,UPJEDILP
27358,BNOIQVAGZ1S0,2987,410.14,699.29,UQAIHIOI
27359,L04TN6M9RUGO,3467,386.16,549.51,ZPVDSNTN
27360,Q6KXWD51TJAC,6304,353.85,599.78,SXEDLYPA
27361,GPOHJMMI64MG,466,52.91,83.49,VSBPGANE
27362,2M69WJ4P2FAO,2698,124.99,139.99,JIBXLYVJ
27363,AORVHQCKHYHN,1753,125.82,152.49,NIIFSJPI
27364,6LCQ8NX6OG2B,4200,378.30,448.66,MGOWPCPA
27365,DDO2VN4ST663,6309,420.99,626.85,UPJEDILP
27366,OOKHJFQ8QFT4,7217,383.54,715.30,VYGATPNP
27367,H1RDNHRJPQBU,2752,122.52,169.81,ZPVDSNTN
27368,7F0MLYG7TZ7C,5267,386.16,493.51,DUVESCUP
27369,9463LQAG7NYS,5639,423.72,788.97,CPKTLQGA
27370,8T84H4RAC93L,334,10.54,18.28,HRCTNANX
27371,LL45K5SBPB1W,6163,379.61,671.91,JIBXLYVJ
27372,M4YO7F6179II,5588,384.85,569.58,NJVSHSAQ
27373,Y29IQEX3TDSO,6428,412.84,562.70,HDPBFCUI
27374,02PK2GEMWY2B,3451,400.75,700.91,UQAIHIOI
27375,EGPEFWNRQW2I,2231,116.84,130.39,NIIFSJPI
27376,M819E4S1ZJ2V,7178,382.22,624.55,GAHBTDEC
27377,8Q7FYRR8ZHSF,5873,411.49,561.27,RRHKWHUG
27378,J4IWILGWOTVH,406,31.39,40.34,YXEYYAUU
27379,XL78JQ0P2UHQ,4470,377.00,419.22,NJVSHSAQ
27380,PBUCR8UJW5ZB,7521,407.45,539.87,VRPUFLOH
27381,QECZK08P27G4,967,40.79,64.08,JPNKOVEY
27382,JPR3YK7DJBVR,6921,399.41,671.01,EGEDGYQE
27383,2RV6KR7EWK2A,3136,420.99,506.03,PUAAQYKI
27384,3TNOB1GL2GCM,4910,423.72,640.66,HDPBFCUI
27385,TWPPZORNY0DY,5161,392.76,472.49,COURESFM
27386,WJOT0O1BUN8K,2291,115.23,135.05,VSBPGANE
27387,EX7O0O8JUMBU,1102,136.79,230.76,TKLCRQAQ
27388,8J6PFLMQ4ZDS,2174,145.48,268.27,UMIGMZRV
27389,WP4VYU3ZVY65,5637,420.99,598.23,MGOWPCPA
27390,T4R3OLN9NN0I,4840,462.70,788.90,ZPVDSNTN
27391,W2RVJZVGGI62,7337,422.35,485.70,RRHKWHUG
27392,NDCSEFXG5TF6,3204,391.44,626.70,EIAPSBUM
27393,5JUZ2GP6BZ8P,6572,352.59,635.72,TKOBOHXZ
27394,CTZL06A7ER72,1660,108.91,138.86,COURESFM
27395,X9BI2H81Z2I0,1404,127.48,158.08,GYCRCIZD
27396,RF5YMAE8EX5V,3960,379.61,464.26,DLDNHXON
27397,5ZACCZVBS550,295,12.08,21.45,NIIFSJPI
27398,1Y2VOB3G9RFY,3031,398.08,723.31,PIOYEFFR
27399,FWVI15E9GYA9,198,13.37,20.32,JIBXLYVJ
27400,OQ9FM35JTR43,3228,387.48,638.18,YJFOCKUP
27401,VULSNEIIIJZW,4905,411.49,531.23,JFRFZLXG
27402,0DG9DW4V0CST,46,1.24,2.21,CPKTLQGA
27403,YQ4JDOLXF6L3,3217,395.42,619.23,VSBPGANE
27404,UPR0XM6WR3WN,6932,469.81,735.72,PUPXILQT
27405,RR6YMKQJS523,1342,113.64,160.12,TKOBOHXZ
27406,O4TLVJV9AXGD,3256,395.42,558.73,CPKTLQGA
27407,FE2A5FBMHIDF,4666,370.51,516.12,HRCTNANX
27408,74VFSZ1VURI8,5387,404.76,554.93,PUPXILQT
27409,LUIH6MMWDRLN,725,38.22,67.96,HRCTNANX
27410,1LNPTL54NOIX,351,13.37,17.53,EIAPSBUM
27411,LZX9SEC16JRJ,2336,122.52,217.11,ESTUSGVQ
27412,MK0X5C9UKP4V,2658,134.22,204.28,HIFWYHGS
27413,9L8OIGLGR3UY,2024,126.65,145.39,EIAPSBUM
27414,KV3H9YBZJ80H,5367,390.12,700.27,TKOBOHXZ
27415,NT0JPHMAQZSK,6269,404.76,459.81,GAHBTDEC
27416,2JZZXFN8BLJJ,2630,110.48,195.00,JFRFZLXG
27417,ROR3T6ILD245,3351,370.51,621.35,JIBXLYVJ
27418,LVJC07602KO2,3654,378.30,603.39,JPNKOVEY
27419,JDUUA6YL74A2,6952,419.63,586.64,CPKTLQGA
27420,CVB8B0L2QHLX,5162,429.20,606.46,ZLYACVMT
27421,Z53W29K6FMJA,4954,362.78,642.12,ZLYACVMT
27422,BDBUIP6P0ZCW,6147,364.07,407.76,NPZGUNBG
27423,LXPVWWK2HO50,4835,426.46,481.47,RRHKWHUG
27424,D1CZWLE9NVFE,7365,420.99,536.76,VSBPGANE
27425,V92S49OXITAW,1513,122.52,226.05,HIFWYHGS
27426,KJO0AQZPPC1N,2873,105.80,172.24,NJVSHSAQ
27427,CGOJJFWLUDMA,3585,429.20,533.07,JPNKOVEY
27428,9MRCLNKXE20M,2166,110.48,161.30,RRHKWHUG
27429,KHONGS7I8HXQ,1392,125.82,169.86,ZPVDSNTN
27430,QP5LXQIRPE0B,6010,390.12,431.86,TKOBOHXZ
27431,KJODD32H9XDO,587,47.24,74.83,EIAPSBUM
27432,EPMZCH3H9108,545,40.27,68.34,CPKTLQGA
27433,WFWPDJSXOX5C,4333,412.84,621.74,IRXVIIXD
27434,J8799X8O9RDS,1041,31.39,53.36,VRPUFLOH
27435,AJOA7YG3ONNM,6789,408.79,508.53,JIBXLYVJ
27436,DOJN558VFDV9,5939,345.02,483.72,GYCRCIZD
27437,DK79S5BKI2GP,3395,357.67,521.48,DLDNHXON
27438,6YXFKBFWD3KH,2012,125.82,217.54,UMIGMZRV
27439,2BMTC5662NS6,3319,386.16,625.97,VSBPGANE
27440,W5CCDRQDMJA1,4693,427.83,561.74,RRHKWHUG
27441,WJSJRHP43P8T,6540,451.42,844.16,CMLLTKBT
27442,9TNXATPHYJH5,4229,420.99,631.91,UIBJMQJU
27443,2WPF532W43A4,7625,383.54,452.19,ZLYACVMT
27444,CWZCMNT391EY,241,13.70,20.59,PUPXILQT
27445,8ADCBX4KODGT,6867,374.40,478.86,VRPUFLOH
27446,29WY00LNAJQC,1949,145.48,226.37,UXQLDNBC
27447,XCIH6XHZA67T,3441,396.75,564.58,SXEDLYPA
27448,D49FBLC5KNP0,3926,422.35,784.73,UPJEDILP
27449,9WGPCVQM0WS3,6108,427.83,787.64,TNGXLUXB
27450,BYX2K2UDEX09,4780,361.50,639.49,PFUZXUBP
27451,UDFMLZWEPQVA,1812,107.35,124.42,DUVESCUP
27452,W6AWF7SZTK1O,2947,117.64,180.46,PIOYEFFR
27453,8OE4F0TFXWEY,7581,348.79,450.29,YXEYYAUU
27454,2XXF1G4NM305,2968,124.17,155.71,TKOBOHXZ
27455,3VL3PO4M0UM2,1753,112.85,184.62,ZPVDSNTN
27456,H91U43EDVFEI,3533,415.55,718.90,NJVSHSAQ
27457,QH9VFIBT6SIG,3644,404.76,511.21,VYGATPNP
27458,QX20F8S2WABN,6424,418.27,519.91,ZLYACVMT
27459,N16HWTFOSSU8,5610,431.95,597.82,CMLLTKBT
27460,YRKXMRIL80D7,1236,135.08,253.41,EIAPSBUM
27461,LJE7G7R4B0JO,3354,403.42,756.82,YJFOCKUP
27462,PPPGD8LV9WBN,187,6.71,10.37,SXEDLYPA
27463,OSNQNS76B4V5,3250,386.16,487.72,GYCRCIZD
27464,ORABLVRZR3TV,5320,443.03,489.55,ZHSGPGCE
27465,70N4176POB0A,1550,124.99,237.48,TKOBOHXZ
27466,PN9V2MDTJP5P,6115,423.72,772.44,NJVSHSAQ
27467,ZWMUN6SESWO5,1391,121.70,205.43,GAHBTDEC
27468,3JX80B9NUFK7,3354,429.20,488.86,PUPXILQT
27469,G9IDWQQVDT5Q,3845,391.44,596.55,EGEDGYQE
27470,VXKFNCA32M8A,2986,412.84,696.46,QOODUKSF
27471,FB05SIMYGISA,5075,387.48,610.28,PUPXILQT
27472,7RZGDNNTISDV,1057,37.71,70.18,MGOWPCPA
27473,WS6N84660YHV,4165,418.27,514.89,UQAIHIOI
27474,86IHHIEJNXD0,5441,441.64,670.41,TKLCRQAQ
27475,678YW3D1REDA,6827,431.95,622.87,SXEDLYPA
27476,BX7MKKD5AFNN,1732,145.48,253.72,IRXVIIXD
27477,Q914F1DA3A38,5187,403.42,685.81,YJFOCKUP
27478,7DB0Y1T08U3Z,7600,437.48,745.47,QOODUKSF
27479,U3SQ6H41UAZ8,6250,436.09,603.55,PUPXILQT
27480,RL5371VU17LL,1139,117.64,167.75,CPKTLQGA
27481,3FFPT9SZ67QU,3063,408.79,729.28,QOODUKSF
27482,WT954H9EF5MN,6789,395.42,454.34,UIBJMQJU
27483,R3SAURO9LME6,3964,384.85,562.27,JIBXLYVJ
27484,AMTV4G0XLVFB,4833,345.02,421.61,HDPBFCUI
27485,05OEC9D8RM24,3338,398.08,716.94,HIFWYHGS
27486,DI7TXQFNL1PI,6172,338.76,486.46,GYCRCIZD
27487,Y183NX3T5M0M,5806,361.50,532.13,UXQLDNBC
27488,VS20O7QK5P9M,7675,369.22,635.43,NJVSHSAQ
27489,AWSGJ2F3JEP1,269,13.70,16.92,GAHBTDEC
27490,4OQ25RTDILFP,5587,396.75,663.37,DLDNHXON
27491,6Y1FL4FN3PWL,6814,423.72,784.31,TKLCRQAQ
27492,1IRXMXZSZVQ0,3278,418.27,662.12,NPZGUNBG
27493,O6L293P6OQQT,4546,369.22,450.08,MGOWPCPA
27494,6NLXZT0NBUKS,4253,474.09,831.08,PUPXILQT
27495,WO3314Z3EHDP,1001,31.39,50.98,QOODUKSF
27496,YDTJQ3EBRE77,4720,443.03,756.25,PFUZXUBP
27497,7EQKNIFL3YOC,5630,384.85,441.04,NPZGUNBG
27498,RBLI4FGDTS3M,4081,426.46,738.63,UMIGMZRV
27499,Q52BD0EFSL02,3628,386.16,703.20,VSBPGANE
27500,JGYG3TH1Q78Y,6260,352.59,589.53,TKOBOHXZ
27501,V4TSUPGQER0D,7482,392.76,666.12,YXEYYAUU
27502,UITS39QLXD8L,2006,146.36,189.54,UMIGMZRV
27503,FFFMTLLR77IU,5173,468.38,616.39,HDPBFCUI
27504,OXU5EOTSH7LR,3649,373.10,424.96,JIBXLYVJ
27505,D0POB4XETJC7,4208,395.42,434.96,QOODUKSF
27506,2II2T7XIH0YE,6349,391.44,725.73,GAHBTDEC
27507,8A9R9LQII959,6753,392.76,530.62,SXEDLYPA
27508,4UJAV17NGF5Y,2639,128.32,170.54,ZPVDSNTN
27509,T61MSDKY3V5R,7144,426.46,771.04,TKOBOHXZ
27510,XACLJ6CHN8VZ,1325,133.37,231.80,YXEYYAUU
27511,DMVRBREGX2MU,6470,384.85,677.72,TKLCRQAQ
27512,DYEE1WWG06T1,4423,377.00,578.32,GAHBTDEC
27513,WLGBO8YUJGTI,593,50.61,56.43,NJVSHSAQ
27514,8F7GWBKDMQVA,6043,455.63,699.85,TKLCRQAQ
27515,4OAD1NG0IT9Z,2081,125.82,236.04,GYCRCIZD
27516,MVDBZTVEZXU4,3169,407.45,654.77,ESTUSGVQ
27517,04GUCMKWQTL5,6457,429.20,549.81,UQAIHIOI
27518,0IORP0690GVD,6360,418.27,753.72,CMLLTKBT
27519,61O8Z21I4ZYX,4392,375.70,610.51,ZPVDSNTN
27520,BZNJVA9E7BCQ,5162,429.20,697.02,CPKTLQGA
27521,JJDM7WM823DD,5915,399.41,694.17,SXEDLYPA
27522,GYCQRNDJUWYM,7145,394.09,511.53,UPJEDILP
27523,J4UQ4SREWS67,6245,411.49,569.91,JPNKOVEY
27524,PSFAJ14DUZJ3,4216,378.30,576.91,TKLCRQAQ
27525,S57BULVLNC1D,363,17.56,26.22,VSBPGANE
27526,Q7416C5357NV,3498,406.10,650.17,EGEDGYQE
27527,92GH6NADXS9I,6938,448.62,530.27,NJVSHSAQ
27528,JDBKZKRETLVY,227,17.56,33.15,SLVUJJVM
27529,2EL6W7WHD30X,7493,451.42,584.59,IRXVIIXD
27530,KDIA3KRZM9I8,5005,386.16,466.10,UPJEDILP
27531,W2T57J3RNW3Q,4988,436.09,540.75,ESTUSGVQ
27532,BMRTYVSKXSCC,2161,143.72,237.43,NJVSHSAQ
27533,3QTETAQHEXBM,1546,126.65,235.44,NJVSHSAQ
27534,NVZYGEJRY9C7,6161,346.27,430.07,HRCTNANX
27535,M4ROGF9BVQER,7212,387.48,641.67,PIOYEFFR
27536,NVOWSG9THYZU,5914,369.22,618.81,NJVSHSAQ
27537,G14KJNZSQX9V,6732,427.83,664.42,JFRFZLXG
27538,H12XB6SM2HFM,5097,338.76,496.28,ZPVDSNTN
27539,PJWUF9UMU2XU,3465,398.08,634.94,CMLLTKBT
27540,SYEFGS3A05VX,1694,113.64,170.91,ZPVDSNTN
27541,39BYH94EO66O,4270,390.12,631.60,PUAAQYKI
27542,2CDG92OQ4LB0,1192,129.16,229.13,TKOBOHXZ
27543,JWR09294R80F,2880,157.11,223.88,TKLCRQAQ
27544,CPI5G2NADIQS,3914,455.63,856.58,VSBPGANE
27545,GK3CRR4RWATY,6149,430.58,801.74,CPKTLQGA
27546,0AG2IQO6PBLP,1087,37.21,42.20,CPKTLQGA
